"","hhid","Insert_prov_CHN","Cluster.No","Loan.Type","multi.level","Formal","Informal","L.Both","No.Loan","region","sex","educ","political.afl","married","havejob","rural","age","Income","Networth","Liquid Assets","NW-HE","Province"
"6208",2013003962,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",53,36420,23730.9541015625,29922.953125,3730.9541015625,"Shanxi"
"6209",2013003964,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",70,11990,172810.33984375,209292.328125,-27189.66015625,"Shanxi"
"6210",2013003965,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",70,5190,28888.4921875,36596.4921875,925.880859375,"Shanxi"
"6211",2013003966,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",78,1480,36723.958984375,50803.9609375,11723.958984375,"Shanxi"
"6212",2013003967,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",57,18075,95722.3515625,105750.3515625,-4277.6484375,"Shanxi"
"6213",2013003968,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",44,61520,115360.185546875,139680.1875,-4639.814453125,"Shanxi"
"6214",2013003970,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,16610,125320.0078125,247400,45320.0078125,"Shanxi"
"6215",2013003971,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",49,39710,56700,74200,-13300,"Shanxi"
"6216",2013004008,"Shanxi",2,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",44,314778,2136969.9921875,2277930,1436969.9921875,"Shanxi"
"6217",2013004032,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",43,53361,362347.703125,575402.25,165945.4375,"Shanxi"
"6218",2013004062,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",75,1320,184884.84375,219747.84375,125434.02734375,"Shanxi"
"6219",2013004064,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,27500,616266.66796875,681250,366266.66796875,"Shanxi"
"6220",2013004065,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",74,10840,346189.142578125,373180,46189.142578125,"Shanxi"
"6221",2013004067,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",65,36704,362840,438110,-37160,"Shanxi"
"6222",2013004068,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",60,10570,576233.44921875,611925,-23766.55078125,"Shanxi"
"6223",2013004069,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,106500,1405120,1436200,405120,"Shanxi"
"6224",2013004070,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",63,58230,307797.18359375,334029.1875,7797.18359375,"Shanxi"
"6225",2013004071,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",43,33706,194705.998046875,221350,-5294.001953125,"Shanxi"
"6226",2013004072,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","0","1",54,14400,304585.3125,1011409.3125,-95414.6875,"Shanxi"
"6227",2013004073,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","1","0","1",53,49058,825844.5,984588.5,315844.5,"Shanxi"
"6228",2013004074,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",60,13000,685530,711846,285530,"Shanxi"
"6229",2013004076,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",58,54050,598636.00390625,658400,248636.00390625,"Shanxi"
"6230",2013004077,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","0","1",74,2928,503020.486816406,508560.5,3020.48681640625,"Shanxi"
"6231",2013004079,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","1",47,2000,344964,377400,44964,"Shanxi"
"6232",2013004080,"Shanxi",1,"L.Both","1",0,0,1,0,"2","0","0","0","0","1","1",65,27780,102426,273480,-167574,"Shanxi"
"6233",2013004082,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","0","1",73,53115,498000.00390625,608500,-1999.99609375,"Shanxi"
"6234",2013004083,"Shanxi",2,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",61,75920,2690375.7421875,2727239.75,690375.7421875,"Shanxi"
"6235",2013004084,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","0",68,28620,994306.748046875,1014642.75,494306.748046875,"Shanxi"
"6236",2013004085,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",41,1000,21403.7578125,136786.75,-103596.2421875,"Shanxi"
"6237",2013004086,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","1",56,85200,740141.109375,793350.6875,70141.109375,"Shanxi"
"6238",2013004087,"Shanxi",2,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",51,44768,4070657,4095981,2070657,"Shanxi"
"6239",2013004088,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",38,36980,130671.65625,357319.125,-219328.34375,"Shanxi"
"6240",2013004089,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",57,52488,787195.5625,888013.1875,-12804.4375,"Shanxi"
"6241",2013004090,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",49,12360,531000,622100,231000,"Shanxi"
"6242",2013004091,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",57,127020,1368039.15625,1431189.125,368039.15625,"Shanxi"
"6243",2013004092,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",40,2520,136239.9375,209039.9375,36239.9375,"Shanxi"
"6244",2013004093,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",56,74794,241051.001953125,266460,146051.001953125,"Shanxi"
"6245",2013004094,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","1",47,29550,157157.23046875,169725,57157.23046875,"Shanxi"
"6246",2013004095,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",75,2560,8436.00024414062,12176,-1563.99975585938,"Shanxi"
"6247",2013004096,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","0","1","1",60,29000,79130.8515625,96494.8515625,236,"Shanxi"
"6248",2013004098,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,2520,105259.999023438,120200,55259.9990234375,"Shanxi"
"6249",2013004100,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",56,6000,679834.068359375,694898.125,599834.068359375,"Shanxi"
"6250",2013004102,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",55,7536,3450.0234375,76250,-26549.9765625,"Shanxi"
"6251",2013004103,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,21600,122949.056640625,162100,-27050.943359375,"Shanxi"
"6252",2013004104,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",60,2200,36445.998046875,50450,16445.998046875,"Shanxi"
"6253",2013004105,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","0","0",77,29320,240945.869140625,256245.875,162431.408203125,"Shanxi"
"6254",2013004106,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",74,780,29644.98828125,34764.98828125,-4445,"Shanxi"
"6255",2013004107,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,17980,328910.000976562,341150,208910.000976562,"Shanxi"
"6256",2013004108,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",28,32100,34950.84765625,72650.84375,-2799.9921875,"Shanxi"
"6257",2013004109,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",51,1113,99910,109250,-90,"Shanxi"
"6258",2013004110,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",52,33300,93400,112600,-6600,"Shanxi"
"6259",2013004111,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","1",63,840,514160,712000,414160,"Shanxi"
"6260",2013004112,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",51,74000,-855.1953125,117944.8046875,-60855.1953125,"Shanxi"
"6261",2013004114,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",62,15000,100755.000244141,105075,755.000244140625,"Shanxi"
"6262",2013004115,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",57,8761,148700,207200,48700,"Shanxi"
"6263",2013004116,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",45,4570,23582.25,67002.25,-26417.75,"Shanxi"
"6264",2013004117,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,58732,11480,132200,-88520,"Shanxi"
"6265",2013004118,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",43,30470,58624.7421875,175440.71875,-101375.2578125,"Shanxi"
"6266",2013004120,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,97345,846254.12109375,859000,771254.12109375,"Shanxi"
"6267",2013004121,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",56,35008,437087.546875,522558.53125,-62912.453125,"Shanxi"
"6268",2013004122,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",47,101800,-10126.89453125,46226.68359375,-40126.89453125,"Shanxi"
"6269",2013004123,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,72670,23069.9921875,107150,-36930.0078125,"Shanxi"
"6270",2013004124,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","1","1",63,5538,16176.001953125,29450,-3823.998046875,"Shanxi"
"6271",2013004125,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",57,20300,321648,338350,21648,"Shanxi"
"6272",2013004126,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",52,69679,51676.001953125,63600,1676.001953125,"Shanxi"
"6273",2013004127,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",74,780,6996.36083984375,11840.361328125,-244.00048828125,"Shanxi"
"6274",2013004128,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","0","0","1",66,7785,-21009.99609375,34470,-41009.99609375,"Shanxi"
"6275",2013004129,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",71,20932,16842.71875,66762.734375,8379.9853515625,"Shanxi"
"6276",2013004130,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",67,1560,69823.2817382812,74903.28125,6500.00048828125,"Shanxi"
"6277",2013004131,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",45,23025,-6440,32200,-26440,"Shanxi"
"6278",2013004132,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",47,34450,71804.0625,104334.0625,-8195.9375,"Shanxi"
"6279",2013004133,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","1","0","1","1",47,36516,52527.5078125,139441.1875,-51472.4921875,"Shanxi"
"6280",2013004135,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","1",52,80750,164580.501953125,183910.5,144580.501953125,"Shanxi"
"6281",2013004136,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",66,8010,27037.13671875,40569.13671875,-2962.86328125,"Shanxi"
"6282",2013004138,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",68,10179,20231.72265625,43370.71875,-9768.27734375,"Shanxi"
"6283",2013004140,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",45,5720,175058.05859375,268238.0625,-74941.94140625,"Shanxi"
"6284",2013004141,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",52,71392,-85001.998046875,29558,-105001.998046875,"Shanxi"
"6285",2013004142,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",46,1e+05,185430.08203125,227280.078125,35430.08203125,"Shanxi"
"6286",2013004145,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",55,3747,-39680.00390625,11300,-49680.00390625,"Shanxi"
"6287",2013004146,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",79,1960,16891.9995117188,21900,-3108.00048828125,"Shanxi"
"6288",2013004147,"Shanxi",1,"L.Both","1",0,0,1,0,"2","0","0","0","1","1","1",51,47770,211658,276600,11658,"Shanxi"
"6289",2013004148,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",42,30000,236319.8203125,432108.8125,128411.0234375,"Shanxi"
"6290",2013004150,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",45,36880,255172.712890625,289700,5172.712890625,"Shanxi"
"6291",2013004151,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",54,15000,91398.6552734375,307818.65625,-208601.344726562,"Shanxi"
"6292",2013004152,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","1","1","1","1","0",33,100025,1106560.9609375,1268105,756560.9609375,"Shanxi"
"6293",2013004155,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",44,3275,518386.3828125,563144.6875,171954.1015625,"Shanxi"
"6294",2013004156,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",39,36000,593486.875,626946.875,243486.875,"Shanxi"
"6295",2013004158,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",43,118200,474345.84375,555800,174345.84375,"Shanxi"
"6296",2013004167,"Shanxi",2,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",61,141600,5108165.8984375,5176659,2608165.8984375,"Shanxi"
"6297",2013004172,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",75,780,131471.999755859,134300,1471.99975585938,"Shanxi"
"6298",2013004173,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",50,95000,742229.765625,875209.75,212229.765625,"Shanxi"
"6299",2013004177,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",62,21680,1151379.99804688,1181780,151379.998046875,"Shanxi"
"6300",2013004178,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",33,28450,92793,259213,-157207,"Shanxi"
"6301",2013004179,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","0",38,64477,18340.00390625,261300,-51659.99609375,"Shanxi"
"6302",2013004181,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",53,2360,20596.68359375,45612.68359375,2849.8359375,"Shanxi"
"6303",2013004186,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",72,5192,26480.005859375,45000,16480.005859375,"Shanxi"
"6304",2013004187,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",41,13920,-53236.984375,58723.00390625,-98419.98828125,"Shanxi"
"6305",2013004191,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","0","1","1",55,11060,-53100,39800,-83100,"Shanxi"
"6306",2013004193,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","0","1",49,5527,-39338.72265625,24359.58203125,-49338.72265625,"Shanxi"
"6307",2013004195,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","1","1","0","1",68,3860,29130.005859375,91400,-35869.994140625,"Shanxi"
"6308",2013004196,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",73,11680,20759.998046875,34100,17759.998046875,"Shanxi"
"6309",2013004198,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","1",61,1080,885348.688476562,894268.6875,755348.688476562,"Shanxi"
"6310",2013004202,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,31430,652379.37109375,1143251.375,552379.37109375,"Shanxi"
"6311",2013004203,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","1","1","1","1",66,3560,507739.498046875,571839.5,430239.498046875,"Shanxi"
"6312",2013004205,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,30443,156810.00390625,188600,126810.00390625,"Shanxi"
"6313",2013004206,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",47,65810,347788.51953125,415500,297788.51953125,"Shanxi"
"6314",2013004208,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",63,19312,3053.4296875,40527.4296875,-26946.5703125,"Shanxi"
"6315",2013004209,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",51,36000,-94099.9921875,283700,-169099.9921875,"Shanxi"
"6316",2013004210,"Shanxi",1,"Formal","1",1,0,0,0,"2","1","0","0","1","1","1",65,20070,177010,209070,-22990,"Shanxi"
"6317",2013004211,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",62,39605,41160.001953125,60980,-8839.998046875,"Shanxi"
"6318",2013004212,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",69,1320,27602.203125,38322.203125,3132.09765625,"Shanxi"
"6319",2013004213,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",67,37310,69066.2890625,89618.2890625,-10933.7109375,"Shanxi"
"6320",2013004214,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","0","1","1",49,5830,-10164,35100,-35164,"Shanxi"
"6321",2013004216,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",49,60997,-22027.53125,134504.46875,-51231.994140625,"Shanxi"
"6322",2013004218,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","1",63,47960,19213.65234375,72673.640625,-30786.34765625,"Shanxi"
"6323",2013004219,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",40,9700,597240,670300,447240,"Shanxi"
"6324",2013004220,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","0","0","1",74,780,18400,21000,-1600,"Shanxi"
"6325",2013004221,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",65,8615,-5397.75,5282.24951171875,-10479.9995117188,"Shanxi"
"6326",2013004223,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",49,9660,44325,60600,-5675,"Shanxi"
"6327",2013004225,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",46,44810,-69640.00390625,67500,-84640.00390625,"Shanxi"
"6328",2013004226,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",55,6200,-34859.9990234375,25040,-49859.9990234375,"Shanxi"
"6329",2013004230,"Shanxi",1,"Formal","1",1,0,0,0,"2","1","0","1","1","1","1",49,79300,111647.54296875,222247.546875,-24200,"Shanxi"
"6330",2013004232,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",57,36520,39840.708984375,79636.7109375,-36796.001953125,"Shanxi"
"6331",2013004233,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",70,11941,235524.999023438,245705,175524.999023438,"Shanxi"
"6332",2013004234,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","1",51,6670,138320.890625,162080.890625,-11679.109375,"Shanxi"
"6333",2013004235,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,1950,161245.419921875,190718.8125,143526.611328125,"Shanxi"
"6334",2013004237,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",42,5346,127115,153575,117115,"Shanxi"
"6335",2013004239,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",48,50950,93849.99609375,161850,73849.99609375,"Shanxi"
"6336",2013004240,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",55,31500,-3592,30600,-18592,"Shanxi"
"6337",2013004242,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",78,34800,862213.462890625,888459.375,712213.462890625,"Shanxi"
"6338",2013004244,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",55,130400,458784.001953125,482400,58784.001953125,"Shanxi"
"6339",2013004246,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","1","0","1","1","0",37,75000,223695.6953125,488179.6875,-96304.3046875,"Shanxi"
"6340",2013004248,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",44,188196,496954.26953125,544622.125,-41430.74609375,"Shanxi"
"6341",2013004250,"Shanxi",1,"Formal","1",1,0,0,0,"2","1","0","1","1","1","1",43,2000,377119.53125,457859.53125,57119.53125,"Shanxi"
"6342",2013004251,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","1","0","0",44,51766,328516.384765625,343660,8516.384765625,"Shanxi"
"6343",2013004252,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","0",50,26808,650674,672370,50674,"Shanxi"
"6344",2013004253,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","0",39,20000,222285.37890625,256685.375,-27714.62109375,"Shanxi"
"6345",2013004254,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","1","0","1","1","0",29,21500,201427.677734375,322290.8125,-48572.322265625,"Shanxi"
"6346",2013004255,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","0",52,3677,632713.6875,1141713.75,382713.6875,"Shanxi"
"6347",2013004259,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","0","1","1","0",44,60000,247479.44140625,281279.4375,-2520.55859375,"Shanxi"
"6348",2013004260,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","1","0","1","1","0",40,58640,233668.0625,289848.0625,13668.0625,"Shanxi"
"6349",2013004262,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",49,89000,981247.7421875,1074247.75,581247.7421875,"Shanxi"
"6350",2013004263,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","0","0",69,40700,405242.158203125,433642.15625,165242.158203125,"Shanxi"
"6351",2013004264,"Shanxi",1,"Formal","1",1,0,0,0,"2","1","1","0","1","1","0",32,50000,371450.3515625,558820,21450.3515625,"Shanxi"
"6352",2013004268,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",38,80000,443026.36328125,498600,103026.36328125,"Shanxi"
"6353",2013004269,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","0","0",65,34320,288093.5,331093.5,-11906.5,"Shanxi"
"6354",2013004270,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","1","1","1","1","0",31,82900,558659.265625,628459.25,158659.265625,"Shanxi"
"6355",2013004273,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","0","1",74,4730,18828.0004882812,26200,-1171.99951171875,"Shanxi"
"6356",2013004274,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",80,3080,21866.005859375,56200,6866.005859375,"Shanxi"
"6357",2013004275,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","1","1","1","1",66,1608,13136.541015625,20900,-1863.458984375,"Shanxi"
"6358",2013004277,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",51,2710,111093.884765625,127436.3125,62002.572265625,"Shanxi"
"6359",2013004278,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",53,28290,18410.0766601562,22359.64453125,8410.07666015625,"Shanxi"
"6360",2013004281,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",52,12942,50039.998046875,69900,44039.998046875,"Shanxi"
"6361",2013004283,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","0","1","1",74,2040,151620.000488281,155000,1620.00048828125,"Shanxi"
"6362",2013004285,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",57,8070,72069.99609375,91500,62069.99609375,"Shanxi"
"6363",2013004288,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",43,2880,7168.6533203125,14218.705078125,-2831.3466796875,"Shanxi"
"6364",2013004289,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","0","0","0","0","0","1",83,2040,147054.44921875,158311.3125,122622.12109375,"Shanxi"
"6365",2013004291,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",54,8723,406941.813476562,418155.8125,346941.813476562,"Shanxi"
"6366",2013004292,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","1","0","1","1","0",32,34100,228373.0546875,402663.0625,168373.0546875,"Shanxi"
"6367",2013004293,"Shanxi",1,"Informal","1",0,1,0,0,"2","0","0","0","1","1","1",66,37017,5138.056640625,71838.0546875,-29861.943359375,"Shanxi"
"6368",2013004296,"Shanxi",1,"L.Both","1",0,0,1,0,"2","1","0","0","1","1","1",52,15400,-56941.70703125,42252.171875,-92263.87890625,"Shanxi"
"6369",2013004297,"Shanxi",1,"No.Loan","0",0,0,0,1,"2","1","0","0","1","1","1",69,3845,72604.8449707031,76530,22604.8449707031,"Shanxi"
"6370",2013004298,"Shanxi",1,"Informal","1",0,1,0,0,"2","1","0","0","1","1","1",56,21098,189145.0625,350365.0625,-135119.984375,"Shanxi"
